# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 2697294022688
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.05%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.04%  swapper          [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.05%     0.00%  swapper          [kernel.vmlinux]            [k] find_busiest_group
     0.05%     0.02%  iou-wrk-3264     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.05%     0.05%  iou-wrk-3245     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.01%  swapper          [kernel.vmlinux]            [k] menu_select
     0.05%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.02%  iou-wrk-3252     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.05%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.03%  iou-wrk-3237     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.04%  iou-wrk-3249     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.05%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] del_timer_sync
     0.05%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] pick_next_task_fair
     0.05%     0.05%  iou-wrk-3236     [kernel.vmlinux]            [k] copy_mc_fragile
     0.05%     0.00%  iou-wrk-3236     [nd_pmem]                   [k] pmem_do_read
     0.05%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] update_curr
     0.05%     0.02%  iou-wrk-3259     [kernel.vmlinux]            [k] update_curr
     0.05%     0.02%  iou-wrk-3256     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.03%  iou-wrk-3236     [kernel.vmlinux]            [k] update_curr
     0.05%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.05%  iou-wrk-3239     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.04%  iou-wrk-3253     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] io_assign_current_work
     0.05%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.05%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] dequeue_task_fair
     0.05%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.05%  iou-wrk-3246     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.02%  iou-wrk-3255     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.00%  fio              [kernel.vmlinux]            [k] scheduler_tick
     0.05%     0.05%  iou-wrk-3273     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  iou-wrk-3273     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-3273     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-3273     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.03%  iou-wrk-3269     [kernel.vmlinux]            [k] _raw_spin_lock
     0.05%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] io_assign_current_work
     0.05%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] pick_next_task_fair
     0.05%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] pick_next_task_fair
     0.05%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] submit_bio
     0.05%     0.04%  iou-wrk-3265     [kernel.vmlinux]            [k] xas_load
     0.05%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] set_next_entity
     0.05%     0.03%  iou-wrk-3234     [kernel.vmlinux]            [k] _raw_spin_lock
     0.05%     0.05%  iou-wrk-3232     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] update_curr
     0.05%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] pick_next_task_fair
     0.05%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.05%  iou-wrk-3238     [kernel.vmlinux]            [k] copy_mc_fragile
     0.05%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.05%  iou-wrk-3270     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] read_pages
     0.05%     0.02%  iou-wrk-3258     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.02%  iou-wrk-3260     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-3245     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.02%  iou-wrk-3264     [kernel.vmlinux]            [k] update_curr
     0.05%     0.05%  iou-wrk-3268     [kernel.vmlinux]            [k] copy_mc_fragile
     0.05%     0.00%  iou-wrk-3268     [nd_pmem]                   [k] pmem_do_read
     0.05%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] workingset_activation
     0.05%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] workingset_activation
     0.05%     0.05%  iou-wrk-3265     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.05%     0.03%  iou-wrk-3232     [kernel.vmlinux]            [k] io_req_complete_post
     0.05%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.05%     0.05%  iou-wrk-3240     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.05%  iou-wrk-3259     [kernel.vmlinux]            [k] copy_mc_fragile
     0.05%     0.00%  iou-wrk-3259     [nd_pmem]                   [k] pmem_do_read
     0.05%     0.05%  iou-wrk-3230     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.05%     0.05%  iou-wrk-3256     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.05%  iou-wrk-3261     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  fio              [kernel.vmlinux]            [k] wake_up_new_task
     0.05%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] pick_next_task_fair
     0.05%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.05%  iou-wrk-3251     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.02%  iou-wrk-3236     [kernel.vmlinux]            [k] io_req_complete_post
     0.05%     0.05%  iou-wrk-3231     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] dequeue_task_fair
     0.05%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] dequeue_task_fair
     0.05%     0.03%  fio              [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.05%     0.01%  iou-wrk-3260     [nd_pmem]                   [k] pmem_submit_bio
     0.05%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] __submit_bio
     0.05%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] submit_bio
     0.05%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] submit_bio_noacct
     0.05%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] shrink_active_list
     0.05%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.05%  iou-wrk-3262     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  swapper          [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.05%     0.00%  iou-wrk-3265     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-3273     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.05%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.02%  iou-wrk-3255     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.00%  kswapd0          [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.05%     0.00%  kswapd0          [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.05%     0.05%  iou-wrk-3268     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.04%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.02%  iou-wrk-3243     [kernel.vmlinux]            [k] update_curr
     0.04%     0.00%  iou-wrk-3259     [kernel.vmlinux]            [k] shrink_inactive_list
     0.04%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] io_dismantle_req
     0.04%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.04%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] psi_task_switch
     0.04%     0.02%  iou-wrk-3273     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.00%  iou-wrk-3273     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.04%  iou-wrk-3242     [kernel.vmlinux]            [k] _raw_spin_lock
     0.04%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] set_next_entity
     0.04%     0.04%  iou-wrk-3263     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] io_req_complete_post
     0.04%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.04%  iou-wrk-3262     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.04%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.04%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] lru_cache_add
     0.04%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.04%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.04%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.04%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.02%  iou-wrk-3261     [kernel.vmlinux]            [k] update_curr
     0.04%     0.04%  iou-wrk-3267     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.04%  iou-wrk-3264     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.04%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] workingset_activation
     0.04%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.04%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.04%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.04%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] kiocb_done
     0.04%     0.04%  iou-wrk-3257     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.04%  iou-wrk-3262     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] lock_timer_base
     0.04%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] dequeue_task_fair
     0.04%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] psi_task_switch
     0.04%     0.04%  iou-wrk-3249     [kernel.vmlinux]            [k] copy_mc_fragile
     0.04%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] __submit_bio
     0.04%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] submit_bio_noacct
     0.04%     0.00%  iou-wrk-3249     [nd_pmem]                   [k] pmem_do_read
     0.04%     0.00%  iou-wrk-3249     [nd_pmem]                   [k] pmem_submit_bio
     0.04%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] pick_next_task_fair
     0.04%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] io_assign_current_work
     0.04%     0.02%  iou-wrk-3238     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.02%  iou-wrk-3246     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] io_assign_current_work
     0.04%     0.04%  iou-wrk-3247     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.03%  fio              [kernel.vmlinux]            [k] native_load_tls
     0.04%     0.03%  iou-wrk-3262     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.04%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.04%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.04%     0.04%  iou-wrk-3237     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.04%  iou-wrk-3236     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.04%  iou-wrk-3245     [kernel.vmlinux]            [k] copy_mc_fragile
     0.04%     0.00%  iou-wrk-3245     [nd_pmem]                   [k] pmem_do_read
     0.04%     0.00%  iou-wrk-3245     [nd_pmem]                   [k] pmem_submit_bio
     0.04%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
