# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 43K of event 'cycles'
# Event count (approx.): 9102693993722
#
# Children      Self  Command          Shared Object     Symbol                                  
# ........  ........  ...............  ................  ........................................
#
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]  [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] blk_try_enter_queue
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] syscall_enter_from_user_mode
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]  [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] native_sched_clock
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] sched_clock_cpu
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] alloc_pages
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] policy_node
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] read_tsc
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] delayacct_add_tsk
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] do_exit
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] taskstats_exit
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]  [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]  [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] bvec_free
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] bio_free
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]  [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]  [k] internal_add_timer
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]  [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] security_task_alloc
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]  [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]  [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]  [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]  [k] cgroup_rstat_flush_locked
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]  [k] mem_cgroup_flush_stats
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] policy_node
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] alloc_pages
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] native_load_tls
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] insert_vmap_area_augment.constprop.0
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] psi_task_change
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] pick_next_entity
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] __calc_delta
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]  [k] read_tsc
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]  [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] psi_memstall_leave
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] kfree
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]  [k] native_load_tls
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]  [k] io_clean_op
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]  [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]  [k] lru_add_drain_cpu
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]  [k] bio_uninit
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] bvec_free
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]  [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] __softirqentry_text_start
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] native_load_tls
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3147     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]  [k] make_kgid
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]  [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]  [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] clear_buddies
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]  [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] prep_new_page
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]  [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]  [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]  [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] bvec_free
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]  [k] bio_free
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]  [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]  [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]  [k] make_kgid
     0.00%     0.00%  kswapd0          [kernel.vmlinux]  [k] __list_del_entry_valid
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]  [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]  [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3147     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] get_obj_cgroup_from_current
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] get_next_freq
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]  [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]  [k] super_cache_count
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] bio_add_page
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] timerqueue_del
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]  [k] init_timer_key
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]  [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]  [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]  [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]  [k] up_read
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] perf_pmu_disable.part.0
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] get_nr_evictable.isra.0
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] memcg_check_events
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] memset_erms
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]  [k] policy_node
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] lru_add_drain_cpu
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] perf_output_end
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] perf_event_fork
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] perf_event_task
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] perf_event_task_output
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]  [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]  [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]  [k] prep_new_page
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]  [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]  [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]  [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] bio_uninit
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]  [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]  [k] internal_add_timer
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]  [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]  [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]  [k] read_tsc
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]  [k] fput
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]  [k] native_irq_return_iret
