# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 13K of event 'cycles'
# Event count (approx.): 2819917169225
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.09%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] submit_bio
     0.09%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] submit_bio
     0.09%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.00%  iou-wrk-3025     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.09%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] read_pages
     0.09%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.02%  iou-wrk-3027     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.09%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.09%  iou-wrk-3015     [kernel.vmlinux]            [k] xas_load
     0.09%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.02%  fio              [kernel.vmlinux]            [k] set_task_cpu
     0.09%     0.03%  iou-wrk-3011     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.09%     0.00%  iou-wrk-3011     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.09%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] read_pages
     0.09%     0.02%  iou-wrk-3008     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.09%     0.09%  fio              [kernel.vmlinux]            [k] __list_add_valid
     0.09%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] lru_note_cost
     0.08%     0.02%  iou-wrk-3027     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.08%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] read_pages
     0.08%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] submit_bio
     0.08%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] mark_page_accessed
     0.08%     0.08%  iou-wrk-3009     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.00%  iou-wrk-3009     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.02%  iou-wrk-3021     [kernel.vmlinux]            [k] mark_page_accessed
     0.08%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.08%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] read_pages
     0.08%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] mark_page_accessed
     0.08%     0.07%  iou-wrk-3005     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.08%  iou-wrk-3013     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] read_pages
     0.08%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.08%  fio              [kernel.vmlinux]            [k] rb_insert_color
     0.08%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.08%  iou-wrk-3019     [kernel.vmlinux]            [k] xas_load
     0.08%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.08%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] submit_bio
     0.08%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] submit_bio
     0.08%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.08%  iou-wrk-2999     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.00%  iou-wrk-3032     [nd_pmem]                   [k] pmem_submit_bio
     0.08%     0.01%  iou-wrk-3008     [nd_pmem]                   [k] pmem_submit_bio
     0.08%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] __submit_bio
     0.08%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] submit_bio_noacct
     0.08%     0.08%  iou-wrk-3006     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.08%     0.08%  iou-wrk-2996     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.02%  iou-wrk-3031     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.08%  iou-wrk-3035     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.00%  iou-wrk-3035     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.00%  iou-wrk-3035     [nd_pmem]                   [k] pmem_submit_bio
     0.08%     0.02%  iou-wrk-2996     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] submit_bio
     0.08%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.08%  iou-wrk-3023     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.00%  iou-wrk-3023     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.02%  iou-wrk-3033     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __submit_bio
     0.08%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] submit_bio
     0.08%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] submit_bio_noacct
     0.08%     0.02%  iou-wrk-3030     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.01%  iou-wrk-3011     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  kswapd0          [kernel.vmlinux]            [k] free_pcppages_bulk
     0.08%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] lru_note_cost
     0.08%     0.03%  iou-wrk-3006     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.08%     0.03%  iou-wrk-2998     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.03%  iou-wrk-3017     [kernel.vmlinux]            [k] mark_page_accessed
     0.08%     0.04%  iou-wrk-3010     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.02%  iou-wrk-3019     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.08%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.06%  iou-wrk-3025     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.03%  iou-wrk-3029     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.08%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] io_wq_free_work
     0.08%     0.08%  iou-wrk-3027     [kernel.vmlinux]            [k] psi_group_change
     0.08%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] submit_bio
     0.08%     0.06%  iou-wrk-2999     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.03%  iou-wrk-3017     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.08%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.08%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] read_pages
     0.08%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] submit_bio
     0.07%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __alloc_pages
     0.07%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3033     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3033     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.02%  iou-wrk-2996     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.01%  iou-wrk-3021     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] io_wq_free_work
     0.07%     0.03%  iou-wrk-3018     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.07%     0.07%  iou-wrk-3022     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.03%  iou-wrk-3027     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.07%  iou-wrk-3008     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3008     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3007     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.02%  iou-wrk-2998     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.07%  fio              [kernel.vmlinux]            [k] ttwu_queue_wakelist
     0.07%     0.03%  iou-wrk-3032     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] shrink_active_list
     0.07%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.07%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] read_pages
     0.07%     0.07%  iou-wrk-3033     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3033     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  kworker/u160:1-  [bnxt_en]                   [k] bnxt_hwrm_port_qstats_ext
     0.07%     0.00%  kworker/u160:1-  [bnxt_en]                   [k] bnxt_sp_task
     0.07%     0.00%  kworker/u160:1-  [bnxt_en]                   [k] hwrm_req_send
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] kthread
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] process_one_work
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] ret_from_fork
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] schedule_hrtimeout_range_clock
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] usleep_range
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] worker_thread
     0.07%     0.07%  iou-wrk-2998     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-2998     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-2998     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] load_balance
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] __sched_text_start
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] newidle_balance
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] schedule
     0.07%     0.04%  kworker/u160:1-  [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.07%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] find_busiest_group
     0.07%     0.03%  iou-wrk-3028     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.07%     0.07%  iou-wrk-3020     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.07%  fio              [kernel.vmlinux]            [k] rb_next
     0.07%     0.00%  iou-wrk-3019     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.07%  iou-wrk-3025     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3025     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.07%  iou-wrk-3011     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.02%  iou-wrk-3017     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.07%  iou-wrk-3027     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3027     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3027     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] del_timer_sync
     0.07%     0.07%  fio              [kernel.vmlinux]            [k] place_entity
     0.07%     0.07%  iou-wrk-3019     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.07%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.07%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.04%  iou-wrk-3023     [kernel.vmlinux]            [k] _raw_spin_lock
     0.07%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.07%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] mark_page_accessed
     0.07%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] io_wq_free_work
     0.07%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] shrink_active_list
     0.07%     0.07%  iou-wrk-3022     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __submit_bio
     0.07%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] submit_bio_noacct
     0.07%     0.00%  iou-wrk-3022     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3022     [nd_pmem]                   [k] pmem_submit_bio
     0.07%     0.07%  iou-wrk-3010     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
