# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 42K of event 'cycles'
# Event count (approx.): 8346681468178
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.97%     0.04%  iou-wrk-3024     [kernel.vmlinux]            [k] filemap_read
     0.95%     0.10%  fio              [kernel.vmlinux]            [k] check_preempt_curr
     0.94%     0.04%  iou-wrk-3020     [kernel.vmlinux]            [k] filemap_read
     0.92%     0.01%  iou-wrk-2994     [kernel.vmlinux]            [k] io_read
     0.92%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] io_issue_sqe
     0.92%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] io_wq_submit_work
     0.88%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] filemap_get_pages
     0.87%     0.03%  iou-wrk-2994     [kernel.vmlinux]            [k] filemap_read
     0.85%     0.02%  kswapd0          [kernel.vmlinux]            [k] __remove_mapping
     0.83%     0.31%  fio              [kernel.vmlinux]            [k] check_preempt_wakeup
     0.82%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] filemap_get_pages
     0.82%     0.13%  fio              [kernel.vmlinux]            [k] put_prev_entity
     0.82%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] filemap_get_pages
     0.80%     0.08%  fio              [kernel.vmlinux]            [k] sched_clock_cpu
     0.79%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] filemap_get_pages
     0.78%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] filemap_get_pages
     0.77%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] filemap_get_pages
     0.77%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] filemap_get_pages
     0.76%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] filemap_get_pages
     0.76%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] filemap_get_pages
     0.76%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] filemap_get_pages
     0.75%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] filemap_get_pages
     0.75%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] filemap_get_pages
     0.75%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] filemap_get_pages
     0.75%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] filemap_get_pages
     0.74%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] filemap_get_pages
     0.74%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] filemap_get_pages
     0.74%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] filemap_get_pages
     0.74%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] filemap_get_pages
     0.74%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] filemap_get_pages
     0.74%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] filemap_get_pages
     0.73%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] filemap_get_pages
     0.73%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] filemap_get_pages
     0.73%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] filemap_get_pages
     0.73%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] filemap_get_pages
     0.72%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] filemap_get_pages
     0.72%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] filemap_get_pages
     0.72%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] filemap_get_pages
     0.72%     0.15%  fio              [kernel.vmlinux]            [k] set_next_entity
     0.71%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] filemap_get_pages
     0.71%     0.70%  fio              [kernel.vmlinux]            [k] native_sched_clock
     0.71%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] filemap_get_pages
     0.70%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] filemap_get_pages
     0.70%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] filemap_get_pages
     0.70%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] filemap_get_pages
     0.70%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] filemap_get_pages
     0.70%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] filemap_get_pages
     0.69%     0.04%  swapper          [kernel.vmlinux]            [k] __sched_text_start
     0.69%     0.00%  swapper          [kernel.vmlinux]            [k] schedule_idle
     0.69%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] filemap_get_pages
     0.68%     0.01%  kswapd0          [kernel.vmlinux]            [k] __delete_from_page_cache
     0.68%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] filemap_get_pages
     0.67%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] filemap_get_pages
     0.67%     0.67%  swapper          [kernel.vmlinux]            [k] intel_idle
     0.67%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] filemap_get_pages
     0.67%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] filemap_get_pages
     0.64%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] filemap_get_pages
     0.64%     0.63%  fio              [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.63%     0.32%  fio              [kernel.vmlinux]            [k] reweight_entity
     0.62%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.61%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.60%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.60%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.59%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.58%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.58%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.58%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.58%     0.29%  fio              [kernel.vmlinux]            [k] psi_task_switch
     0.57%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] schedule_timeout
     0.57%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.57%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.56%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.56%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.56%     0.56%  fio              [kernel.vmlinux]            [k] __switch_to_asm
     0.55%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.55%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.53%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.53%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.52%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.52%     0.49%  fio              [kernel.vmlinux]            [k] __switch_to
     0.52%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.52%     0.02%  iou-wrk-2995     [kernel.vmlinux]            [k] schedule_timeout
     0.52%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.52%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.52%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] schedule_timeout
     0.51%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.50%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.50%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.50%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.50%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.50%     0.03%  fio              [kernel.vmlinux]            [k] io_file_get_normal
     0.50%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.49%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.49%     0.05%  kswapd0          [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.49%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] schedule_timeout
     0.48%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] schedule
     0.48%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] schedule_timeout
     0.48%     0.02%  kswapd0          [kernel.vmlinux]            [k] shrink_active_list
     0.48%     0.46%  fio              [kernel.vmlinux]            [k] __fget_files
     0.48%     0.01%  kswapd0          [kernel.vmlinux]            [k] xas_store
     0.48%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] schedule_timeout
     0.47%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] schedule_timeout
     0.47%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] schedule_timeout
     0.47%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] schedule_timeout
     0.47%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.44%  fio              [kernel.vmlinux]            [k] _find_next_bit
     0.46%     0.02%  iou-wrk-3002     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.46%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.01%  iou-wrk-2988     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.05%  iou-wrk-3006     [kernel.vmlinux]            [k] __sched_text_start
     0.46%     0.42%  fio              [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.46%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.46%     0.46%  kswapd0          [kernel.vmlinux]            [k] xas_create
     0.46%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.46%  kswapd0          [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.45%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] schedule_timeout
     0.45%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] schedule_timeout
     0.45%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] schedule
     0.44%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] schedule_timeout
     0.44%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] schedule
     0.44%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] schedule_timeout
     0.43%     0.04%  iou-wrk-3025     [kernel.vmlinux]            [k] __sched_text_start
     0.43%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] schedule_timeout
     0.43%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] schedule_timeout
     0.43%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] schedule_timeout
     0.43%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] schedule_timeout
     0.43%     0.42%  fio              [kernel.vmlinux]            [k] __update_load_avg_se
     0.42%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] schedule_timeout
     0.42%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] schedule_timeout
     0.42%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] schedule_timeout
     0.42%     0.04%  iou-wrk-2995     [kernel.vmlinux]            [k] __sched_text_start
     0.42%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] schedule_timeout
     0.42%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] schedule
     0.41%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] schedule
     0.41%     0.40%  fio              [kernel.vmlinux]            [k] io_prep_rw
     0.41%     0.18%  fio              [kernel.vmlinux]            [k] update_rq_clock
     0.41%     0.03%  iou-wrk-3023     [kernel.vmlinux]            [k] __sched_text_start
     0.41%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] schedule
     0.40%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] schedule_timeout
     0.40%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] schedule
     0.40%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] schedule
     0.40%     0.01%  iou-wrk-2993     [kernel.vmlinux]            [k] schedule_timeout
     0.40%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] schedule
     0.40%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] schedule
     0.40%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] schedule_timeout
     0.40%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] schedule
     0.40%     0.04%  iou-wrk-2990     [kernel.vmlinux]            [k] __sched_text_start
     0.39%     0.03%  iou-wrk-3019     [kernel.vmlinux]            [k] __sched_text_start
     0.39%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] schedule
     0.39%     0.01%  iou-wrk-2992     [kernel.vmlinux]            [k] schedule
     0.39%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] schedule
     0.39%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] schedule
     0.39%     0.02%  iou-wrk-3015     [kernel.vmlinux]            [k] schedule
     0.39%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] schedule_timeout
     0.39%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] schedule
     0.39%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] schedule_timeout
     0.38%     0.02%  iou-wrk-3018     [kernel.vmlinux]            [k] __sched_text_start
     0.38%     0.01%  iou-wrk-2987     [kernel.vmlinux]            [k] schedule
     0.38%     0.06%  iou-wrk-2997     [kernel.vmlinux]            [k] __sched_text_start
     0.38%     0.02%  iou-wrk-3016     [kernel.vmlinux]            [k] __sched_text_start
     0.38%     0.04%  iou-wrk-3024     [kernel.vmlinux]            [k] __sched_text_start
     0.38%     0.03%  iou-wrk-2999     [kernel.vmlinux]            [k] __sched_text_start
     0.38%     0.04%  iou-wrk-3012     [kernel.vmlinux]            [k] __sched_text_start
     0.38%     0.02%  iou-wrk-3000     [kernel.vmlinux]            [k] schedule_timeout
     0.38%     0.04%  iou-wrk-2991     [kernel.vmlinux]            [k] __sched_text_start
     0.37%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] schedule_timeout
     0.37%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] schedule
     0.37%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] schedule_timeout
     0.37%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] schedule_timeout
     0.37%     0.05%  iou-wrk-2992     [kernel.vmlinux]            [k] __sched_text_start
     0.37%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] schedule
     0.36%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] schedule_timeout
     0.36%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] schedule
     0.36%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] schedule
     0.36%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] schedule_timeout
     0.36%     0.02%  iou-wrk-3002     [kernel.vmlinux]            [k] __sched_text_start
     0.36%     0.03%  iou-wrk-3015     [kernel.vmlinux]            [k] __sched_text_start
     0.36%     0.02%  iou-wrk-3022     [kernel.vmlinux]            [k] __sched_text_start
     0.36%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] schedule
     0.36%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] schedule
     0.36%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] schedule
     0.36%     0.03%  iou-wrk-2987     [kernel.vmlinux]            [k] __sched_text_start
     0.35%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] schedule
     0.35%     0.02%  iou-wrk-2986     [kernel.vmlinux]            [k] __sched_text_start
     0.35%     0.34%  iou-wrk-2991     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.35%     0.03%  fio              [kernel.vmlinux]            [k] io_prep_async_link
     0.35%     0.03%  iou-wrk-3020     [kernel.vmlinux]            [k] __sched_text_start
     0.35%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] schedule
