# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31979551606917
#
# Children      Self  Command          Shared Object               Symbol                                              
# ........  ........  ...............  ..........................  ....................................................
#
     1.85%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] filemap_get_pages
     1.85%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] filemap_get_pages
     1.84%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] filemap_get_pages
     1.84%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] filemap_get_pages
     1.84%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] filemap_get_pages
     1.84%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] filemap_get_pages
     1.84%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] filemap_get_pages
     1.83%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] filemap_get_pages
     1.83%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] filemap_get_pages
     1.83%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] filemap_get_pages
     1.83%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] filemap_get_pages
     1.82%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] filemap_get_pages
     1.81%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] filemap_get_pages
     1.81%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] filemap_get_pages
     1.80%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] filemap_get_pages
     1.80%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] filemap_get_pages
     1.80%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] filemap_get_pages
     1.80%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] filemap_get_pages
     1.80%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] filemap_get_pages
     1.79%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] filemap_get_pages
     1.79%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] filemap_get_pages
     1.79%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] filemap_get_pages
     1.79%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] filemap_get_pages
     1.79%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] filemap_get_pages
     1.78%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] filemap_get_pages
     1.78%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] filemap_get_pages
     1.78%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] filemap_get_pages
     1.78%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] filemap_get_pages
     1.78%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] filemap_get_pages
     1.77%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] filemap_get_pages
     1.77%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] filemap_get_pages
     1.77%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] filemap_get_pages
     1.77%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] filemap_get_pages
     1.77%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] filemap_get_pages
     1.76%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] filemap_get_pages
     1.76%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] filemap_get_pages
     1.75%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] filemap_get_pages
     1.75%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] filemap_get_pages
     1.75%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.75%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.74%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.74%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.74%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] filemap_get_pages
     1.74%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.74%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.74%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.73%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.73%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.73%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.72%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.72%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.72%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.71%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.71%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.71%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.70%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.70%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.70%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.70%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.70%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.69%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.69%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.69%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.69%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.69%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.69%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.68%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.68%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.68%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.68%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.68%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.68%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.67%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.67%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.66%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.66%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.65%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.65%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.65%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     1.63%     0.08%  fio              [kernel.vmlinux]            [k] io_issue_sqe
     1.56%     0.00%  kswapd0          [kernel.vmlinux]            [k] shrink_inactive_list
     1.56%     0.12%  fio              [kernel.vmlinux]            [k] io_read
     1.28%     1.28%  iou-wrk-3116     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.27%     1.27%  iou-wrk-3108     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.27%     1.27%  iou-wrk-3109     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.27%     1.27%  iou-wrk-3092     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.27%     1.27%  iou-wrk-3134     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.26%     1.26%  iou-wrk-3131     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.26%     1.26%  iou-wrk-3107     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.26%     0.11%  fio              [kernel.vmlinux]            [k] io_setup_async_rw
     1.25%     1.25%  iou-wrk-3094     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.25%     1.25%  iou-wrk-3117     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.25%     1.25%  iou-wrk-3124     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.25%     1.25%  iou-wrk-3118     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.25%     1.25%  iou-wrk-3113     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.25%     1.25%  iou-wrk-3106     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.24%     1.24%  iou-wrk-3123     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.24%     1.23%  iou-wrk-3100     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.23%     1.23%  iou-wrk-3099     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.23%     1.23%  iou-wrk-3126     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.23%     1.23%  iou-wrk-3112     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.22%     1.22%  iou-wrk-3119     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.22%     1.22%  iou-wrk-3091     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.22%     1.22%  iou-wrk-3129     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.22%     1.22%  iou-wrk-3096     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.22%     1.22%  iou-wrk-3105     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.22%     1.22%  iou-wrk-3110     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.21%     1.21%  iou-wrk-3098     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.21%     1.21%  iou-wrk-3101     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.21%     1.21%  iou-wrk-3093     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.21%     1.21%  iou-wrk-3125     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.21%     1.21%  iou-wrk-3121     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.20%     1.20%  iou-wrk-3111     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.20%     1.20%  iou-wrk-3122     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.20%     1.20%  iou-wrk-3115     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.20%     1.20%  iou-wrk-3103     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.20%     1.20%  iou-wrk-3097     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.20%     1.20%  iou-wrk-3104     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.19%     1.19%  iou-wrk-3133     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.18%     1.18%  iou-wrk-3095     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.18%     1.18%  iou-wrk-3114     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.17%     1.17%  iou-wrk-3102     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.16%     1.16%  iou-wrk-3128     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     1.12%     0.03%  fio              [kernel.vmlinux]            [k] ttwu_do_activate
     1.08%     0.18%  fio              [kernel.vmlinux]            [k] __kmalloc
     0.87%     0.01%  iou-wrk-3134     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.87%     0.01%  iou-wrk-3116     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.86%     0.01%  iou-wrk-3108     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.86%     0.01%  iou-wrk-3092     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.86%     0.01%  iou-wrk-3109     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.86%     0.01%  iou-wrk-3094     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.85%     0.14%  fio              [kernel.vmlinux]            [k] __sched_text_start
     0.85%     0.01%  iou-wrk-3117     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.85%     0.01%  iou-wrk-3107     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.85%     0.01%  iou-wrk-3124     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.85%     0.01%  iou-wrk-3118     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.85%     0.01%  iou-wrk-3131     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.84%     0.01%  iou-wrk-3106     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.84%     0.01%  iou-wrk-3123     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.84%     0.01%  iou-wrk-3100     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.84%     0.01%  iou-wrk-3113     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.84%     0.01%  iou-wrk-3099     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.83%     0.01%  iou-wrk-3110     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.83%     0.01%  iou-wrk-3129     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.83%     0.01%  iou-wrk-3112     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3105     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  kswapd0          [kernel.vmlinux]            [k] shrink_active_list
     0.82%     0.01%  iou-wrk-3091     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3121     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3119     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3125     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3098     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3104     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3101     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3126     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3096     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.82%     0.01%  iou-wrk-3111     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3097     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3133     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3115     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3122     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3093     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3103     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.81%     0.01%  iou-wrk-3095     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.79%     0.01%  iou-wrk-3114     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.79%     0.01%  iou-wrk-3128     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.79%     0.01%  iou-wrk-3102     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.76%     0.04%  fio              [kernel.vmlinux]            [k] __cond_resched
     0.73%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.73%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.73%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.72%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.72%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.71%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.71%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.71%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.71%     0.03%  fio              [kernel.vmlinux]            [k] preempt_schedule_common
     0.71%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.70%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.69%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.69%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.69%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.69%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.69%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.68%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.68%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.68%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.68%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.68%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.68%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] __alloc_pages
     0.68%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] __alloc_pages
     0.67%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.67%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] add_to_page_cache_lru
